Actual,Predicted,CustomerId,Gender,Age,Geography,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited (Actual),Exited (Predicted)
0,1,15702669,1,44,1,2,663,117028.6,2,0,1,144680.18,Retain,Churn
1,1,15728669,0,30,1,8,584,112013.81,1,1,0,177772.03,Churn,Churn
0,1,15742668,0,37,2,6,626,108269.37,1,1,0,5597.94,Retain,Churn
1,1,15697441,1,29,0,7,485,182123.79,1,1,0,116828.51,Churn,Churn
0,0,15740476,0,32,1,3,659,150923.74,2,0,1,174652.51,Retain,Retain
0,0,15648064,1,33,0,2,649,0.0,2,1,0,2010.98,Retain,Retain
1,1,15636624,0,39,2,5,805,165272.13,1,1,0,14109.85,Churn,Churn
1,1,15807923,0,39,1,10,716,115301.31,1,1,0,43527.4,Churn,Churn
1,0,15745844,0,40,1,6,642,129502.49,2,0,1,86099.23,Churn,Retain
0,1,15786170,1,31,0,4,659,118342.26,1,0,0,161574.19,Retain,Churn
0,0,15681081,0,47,2,5,545,0.0,2,1,1,38970.14,Retain,Retain
0,0,15684484,1,22,0,8,543,0.0,2,0,0,127587.22,Retain,Retain
0,0,15785869,0,25,0,7,718,0.0,2,1,0,30380.12,Retain,Retain
0,0,15763859,0,43,0,7,840,0.0,2,1,0,90908.95,Retain,Retain
0,0,15658935,0,34,1,9,630,106937.05,2,1,0,138275.01,Retain,Retain
0,1,15747358,1,59,1,3,643,170331.37,1,1,1,32171.79,Retain,Churn
0,1,15735203,0,32,1,1,654,114510.85,1,1,1,126143.23,Retain,Churn
0,0,15576256,1,39,0,5,582,0.0,2,1,1,129892.93,Retain,Retain
0,0,15659420,1,32,2,3,659,107594.11,2,1,1,102416.84,Retain,Retain
0,1,15593365,1,39,2,2,762,81273.13,1,1,1,18719.67,Retain,Churn
0,1,15777352,0,32,2,7,568,169399.6,1,1,0,61936.22,Retain,Churn
0,0,15812007,1,25,2,6,670,0.0,2,1,1,78358.94,Retain,Retain
0,1,15625461,0,45,0,1,613,187841.99,2,1,1,147224.27,Retain,Churn
0,0,15739438,1,30,0,0,539,0.0,2,1,0,160979.66,Retain,Retain
0,1,15611759,0,57,2,8,850,126776.3,2,1,1,132298.49,Retain,Churn
1,1,15661629,1,34,2,9,522,126436.29,1,1,0,174248.52,Churn,Churn
0,1,15633950,1,41,0,1,737,101960.74,1,1,1,123547.28,Retain,Churn
0,0,15592386,1,58,0,3,520,0.0,2,0,1,32790.02,Retain,Retain
0,0,15803716,1,28,2,3,706,0.0,2,0,1,181543.67,Retain,Retain
1,1,15696674,0,45,1,2,643,150842.93,1,0,1,2319.96,Churn,Churn
0,1,15706365,0,50,0,9,648,102535.57,1,1,1,189543.19,Retain,Churn
0,0,15745088,0,29,1,9,443,99027.61,2,1,0,10940.4,Retain,Retain
0,0,15676715,1,68,0,9,640,0.0,2,1,1,199493.38,Retain,Retain
0,0,15613085,0,33,2,3,628,0.0,1,1,1,188193.25,Retain,Retain
0,1,15633537,0,42,1,9,540,87271.41,2,1,0,172572.64,Retain,Churn
0,0,15594720,0,35,1,8,460,102742.91,2,1,1,189339.6,Retain,Retain
0,0,15684042,1,34,1,2,636,40105.51,2,0,1,53512.16,Retain,Retain
0,1,15583303,0,29,0,2,593,152265.43,1,1,0,34004.44,Retain,Churn
0,1,15611579,1,42,2,4,801,141947.67,1,1,1,10598.29,Retain,Churn
0,1,15774696,0,75,1,1,640,106307.91,2,0,1,113428.77,Retain,Churn
0,0,15694506,1,31,1,0,611,107884.81,2,1,1,183487.98,Retain,Retain
0,1,15688074,1,31,1,1,802,125013.72,1,1,1,187658.09,Retain,Churn
0,0,15759537,1,35,1,7,717,58469.37,2,1,1,172459.39,Retain,Retain
0,0,15758449,0,39,0,8,769,0.0,1,0,1,21016.0,Retain,Retain
1,1,15583456,1,45,1,10,745,117231.63,3,1,1,122381.02,Churn,Churn
0,1,15667871,1,35,2,4,572,152390.26,1,1,0,128123.66,Retain,Churn
0,1,15677371,0,30,2,2,629,34013.63,1,1,0,19570.63,Retain,Churn
1,1,15629677,0,39,2,2,687,0.0,3,0,0,188150.6,Churn,Churn
0,0,15713578,0,50,0,9,483,0.0,2,1,1,111020.24,Retain,Retain
0,0,15591509,1,36,0,7,690,101583.11,2,1,0,123775.15,Retain,Retain
0,0,15568240,0,30,1,10,492,77168.87,2,0,1,146700.22,Retain,Retain
0,0,15622993,1,28,1,8,709,124695.72,2,1,0,145251.35,Retain,Retain
0,1,15689294,1,44,1,3,705,105934.96,1,1,0,82463.69,Retain,Churn
0,1,15720910,0,66,0,9,560,0.0,1,1,1,15928.49,Retain,Churn
0,0,15721181,1,46,2,6,611,0.0,2,1,0,45886.33,Retain,Retain
0,0,15776433,1,62,2,2,730,0.0,2,1,1,186489.95,Retain,Retain
0,0,15748936,0,45,2,2,709,0.0,2,0,1,162922.65,Retain,Retain
0,1,15717225,0,21,0,10,544,161525.96,2,1,0,9262.77,Retain,Churn
0,1,15685226,0,29,1,7,712,147199.07,1,1,1,84932.4,Retain,Churn
0,1,15785611,1,38,1,3,752,183102.29,1,1,1,71557.12,Retain,Churn
1,1,15573456,1,46,2,9,648,127209.0,2,1,0,77405.95,Churn,Churn
1,0,15684548,1,38,2,8,556,0.0,2,0,0,417.41,Churn,Retain
0,1,15620505,0,24,2,0,594,97378.54,1,1,1,71405.17,Retain,Churn
0,0,15807432,0,37,1,2,645,136925.09,2,0,1,153400.24,Retain,Retain
0,1,15584766,1,33,0,3,557,54503.55,1,1,1,371.05,Retain,Churn
0,1,15612187,1,32,1,8,547,155726.85,1,1,0,67789.99,Retain,Churn
0,0,15762218,0,39,0,9,701,0.0,2,0,1,145894.9,Retain,Retain
1,1,15646372,0,66,0,1,616,135842.41,1,1,0,183840.51,Churn,Churn
0,1,15690452,1,52,0,1,605,63349.75,1,1,0,108887.44,Retain,Churn
0,1,15747795,0,38,1,4,593,129499.42,1,1,1,154071.27,Retain,Churn
0,0,15781589,1,52,2,8,751,0.0,2,0,1,179291.85,Retain,Retain
0,0,15732674,1,36,2,6,443,70438.01,2,0,1,56937.43,Retain,Retain
0,0,15642291,1,23,0,8,685,0.0,2,1,1,112239.03,Retain,Retain
0,0,15692761,1,36,0,9,718,0.0,1,1,0,45909.87,Retain,Retain
1,1,15578045,0,49,2,9,538,141434.04,1,0,0,173779.25,Churn,Churn
0,0,15745354,0,37,2,4,611,0.0,2,1,0,125696.26,Retain,Retain
0,0,15701376,1,37,1,10,668,152958.29,2,1,1,159585.61,Retain,Retain
0,1,15691625,0,41,1,3,537,138306.34,1,1,0,106761.47,Retain,Churn
0,0,15566594,1,23,2,10,709,0.0,2,0,0,129590.18,Retain,Retain
0,0,15760431,1,38,0,1,850,0.0,2,1,1,80006.65,Retain,Retain
0,1,15686302,0,31,2,3,745,124328.84,1,1,1,140451.52,Retain,Churn
1,1,15801559,0,41,1,9,693,181461.48,3,1,1,187929.43,Churn,Churn
0,0,15810432,1,35,2,8,795,0.0,2,1,0,167155.36,Retain,Retain
0,0,15809616,1,26,2,8,626,0.0,2,0,0,191420.71,Retain,Retain
1,1,15720559,0,61,1,5,487,110368.03,1,0,0,11384.45,Churn,Churn
0,1,15695632,0,39,0,9,556,89588.35,1,1,1,94898.1,Retain,Churn
0,0,15659843,0,46,0,6,643,0.0,2,0,0,106781.59,Retain,Retain
0,0,15615624,0,28,0,6,605,0.0,2,0,0,159508.52,Retain,Retain
1,1,15810418,0,60,1,3,756,115924.89,1,1,0,93524.19,Churn,Churn
0,0,15716186,0,38,0,2,586,0.0,2,1,0,87168.46,Retain,Retain
1,1,15674551,1,40,1,7,535,111756.5,1,1,0,8128.32,Churn,Churn
0,0,15622834,0,35,0,4,678,0.0,1,1,0,125518.32,Retain,Retain
0,0,15566111,1,39,0,9,596,0.0,1,1,0,48963.59,Retain,Retain
0,1,15784597,1,26,0,9,648,162923.85,1,1,0,98368.24,Retain,Churn
0,0,15652883,1,39,1,10,492,124576.65,2,1,0,148584.61,Retain,Retain
0,1,15806964,1,45,0,0,702,80793.58,1,1,1,27474.81,Retain,Churn
0,1,15576313,0,40,1,9,486,71340.09,1,1,0,76192.21,Retain,Churn
1,1,15806467,1,40,1,1,568,99282.63,1,0,0,134600.94,Churn,Churn
1,1,15597602,1,57,1,3,619,137946.39,1,1,1,72467.99,Churn,Churn
0,0,15743040,1,41,1,2,724,127892.57,2,0,1,199645.45,Retain,Retain
0,1,15705521,0,33,1,0,548,101084.36,1,1,0,42749.85,Retain,Churn
1,1,15595039,0,37,1,8,545,114754.08,1,1,0,136050.44,Churn,Churn
0,0,15799384,1,33,0,8,683,0.0,1,0,0,73564.44,Retain,Retain
0,1,15581197,0,51,0,3,762,99286.98,1,0,1,85578.63,Retain,Churn
0,0,15693737,0,30,1,4,627,79871.02,2,1,0,129826.89,Retain,Retain
0,0,15624623,1,35,0,10,516,104088.59,2,0,0,119666.0,Retain,Retain
0,1,15783501,0,38,0,2,800,168190.33,2,1,0,68052.08,Retain,Churn
0,1,15690134,0,42,1,3,464,85679.25,1,1,1,164104.74,Retain,Churn
0,0,15782735,0,35,0,3,626,0.0,1,0,0,80190.36,Retain,Retain
0,0,15611088,0,31,0,9,790,0.0,2,1,0,84126.75,Retain,Retain
0,0,15672145,0,34,0,7,534,121551.58,2,1,1,70179.0,Retain,Retain
0,1,15732628,1,46,0,2,745,122220.19,1,1,1,118024.1,Retain,Churn
1,1,15787470,1,47,2,3,553,116528.15,1,0,0,145704.19,Churn,Churn
0,1,15803406,0,26,0,1,748,77780.29,1,0,1,183049.41,Retain,Churn
0,0,15730460,1,37,0,2,722,0.0,1,0,0,120906.83,Retain,Retain
0,1,15644572,1,40,0,4,501,125832.2,1,1,1,100433.83,Retain,Churn
1,1,15694860,0,38,0,6,675,68065.8,1,0,0,138777.0,Churn,Churn
0,1,15658169,0,47,2,6,778,127299.34,2,1,0,124694.99,Retain,Churn
0,1,15794396,0,38,1,7,494,174937.64,1,1,0,40084.32,Retain,Churn
0,0,15785798,1,40,0,9,850,0.0,2,0,1,119232.33,Retain,Retain
0,1,15710825,1,31,2,7,592,110071.1,1,0,0,43921.36,Retain,Churn
0,1,15668444,0,44,2,3,590,139432.37,1,1,0,62222.81,Retain,Churn
0,1,15726631,0,39,0,6,758,127357.76,1,0,1,56577.0,Retain,Churn
0,0,15733797,1,36,0,5,506,0.0,2,1,0,164253.35,Retain,Retain
0,0,15747960,1,33,0,3,733,0.0,1,1,1,7666.73,Retain,Retain
0,0,15634632,1,38,0,3,711,0.0,2,1,0,68487.51,Retain,Retain
1,1,15707362,1,43,1,1,514,95556.31,1,0,1,199273.98,Churn,Churn
0,0,15662976,1,37,2,8,637,0.0,1,1,1,186062.36,Retain,Retain
0,0,15732778,1,29,1,1,468,111681.98,2,1,1,195711.16,Retain,Retain
0,0,15718443,1,39,0,3,539,0.0,2,1,0,36692.17,Retain,Retain
0,0,15670039,0,25,2,3,509,108738.71,2,1,0,106920.57,Retain,Retain
1,1,15773792,0,32,0,4,662,133950.37,1,1,1,48725.68,Churn,Churn
0,0,15613786,1,26,2,4,818,0.0,2,1,1,167036.94,Retain,Retain
0,1,15726032,1,33,0,9,608,89968.69,1,1,0,68777.26,Retain,Churn
0,0,15663252,0,32,2,9,850,0.0,2,1,1,18924.92,Retain,Retain
1,1,15593782,0,38,1,5,816,130878.75,3,1,0,71905.77,Churn,Churn
0,0,15633283,1,35,0,8,536,0.0,2,1,0,64833.28,Retain,Retain
0,0,15749167,1,35,0,3,753,0.0,2,1,1,184843.77,Retain,Retain
0,1,15759298,1,27,2,10,631,134169.62,1,1,1,176730.02,Retain,Churn
1,1,15683625,1,37,0,1,703,149762.08,1,1,0,20629.4,Churn,Churn
0,1,15635367,1,26,0,2,774,93844.69,1,1,0,28415.36,Retain,Churn
0,0,15681705,1,28,0,8,785,0.0,2,1,0,77231.27,Retain,Retain
0,0,15603156,0,33,0,1,571,0.0,2,1,0,102750.7,Retain,Retain
1,1,15591986,1,46,1,6,621,141078.37,1,0,0,34580.8,Churn,Churn
0,1,15798888,0,31,1,1,605,117992.59,1,1,1,183598.77,Retain,Churn
0,0,15809722,0,40,0,8,611,100812.33,2,1,0,147358.27,Retain,Retain
0,0,15677538,1,38,0,7,569,0.0,1,1,1,108469.2,Retain,Retain
0,1,15797736,1,29,0,4,658,80262.6,1,1,1,20612.82,Retain,Churn
0,1,15695585,1,34,2,6,788,156478.62,1,0,1,181196.76,Retain,Churn
0,0,15744398,0,23,0,5,525,0.0,2,1,0,160249.1,Retain,Retain
0,1,15750658,1,37,0,8,798,0.0,3,0,0,110783.28,Retain,Churn
0,0,15578186,1,37,1,9,486,115217.99,2,1,0,144995.33,Retain,Retain
1,0,15676519,1,61,2,9,615,0.0,2,1,0,150227.85,Churn,Retain
0,1,15637954,0,35,0,0,730,155470.55,1,1,1,53718.28,Retain,Churn
0,0,15758639,1,37,0,7,641,0.0,2,1,0,75248.3,Retain,Retain
1,1,15613772,1,39,0,3,542,135096.77,1,1,1,14353.43,Churn,Churn
0,0,15731744,1,30,0,2,692,0.0,2,0,1,130486.57,Retain,Retain
0,1,15807709,0,55,1,9,714,180075.22,1,1,1,100127.71,Retain,Churn
0,1,15714689,1,29,2,1,591,97541.24,1,1,1,196356.17,Retain,Churn
0,1,15699005,0,41,0,2,710,156067.05,1,1,1,9983.88,Retain,Churn
0,0,15624170,0,38,0,4,639,81550.94,2,0,1,118974.77,Retain,Retain
1,1,15725679,0,47,0,6,531,0.0,1,0,0,194998.34,Churn,Churn
1,1,15585865,0,38,0,2,673,170061.92,2,0,0,134901.34,Churn,Churn
0,0,15804256,1,36,1,8,765,92310.54,2,1,1,72924.56,Retain,Retain
0,1,15662403,0,32,0,6,622,169089.38,2,1,0,101057.95,Retain,Churn
0,1,15733616,1,40,0,5,806,80613.93,1,1,1,142838.64,Retain,Churn
0,0,15591995,1,26,1,8,757,121581.56,2,1,1,127059.04,Retain,Retain
1,1,15677020,0,58,0,8,570,0.0,1,0,1,116503.92,Churn,Churn
0,0,15727688,1,32,2,4,555,0.0,2,1,1,54405.79,Retain,Retain
0,0,15715941,1,54,0,5,692,0.0,2,1,1,88721.84,Retain,Retain
1,1,15714485,1,60,0,5,774,85891.55,1,1,0,74135.48,Churn,Churn
0,1,15730059,1,44,2,9,638,77637.35,2,1,1,111346.22,Retain,Churn
0,0,15715527,0,41,2,4,543,0.0,1,0,0,194902.16,Retain,Retain
0,0,15576623,1,31,0,5,584,0.0,2,1,0,31474.27,Retain,Retain
0,1,15805565,1,30,1,7,691,116927.89,1,1,0,21198.39,Retain,Churn
0,1,15677307,0,40,1,6,684,137326.65,1,1,0,186976.6,Retain,Churn
0,0,15773890,1,22,0,5,733,0.0,2,1,1,117202.19,Retain,Retain
0,0,15598883,0,37,2,2,599,0.0,2,1,1,143739.29,Retain,Retain
0,0,15568506,0,31,1,10,524,67238.98,2,1,1,161811.23,Retain,Retain
0,0,15761043,0,38,1,6,632,86569.76,2,1,0,98090.91,Retain,Retain
0,0,15782236,1,34,2,5,735,0.0,2,0,0,71095.41,Retain,Retain
0,1,15593601,1,34,0,6,734,133598.4,1,1,1,13107.24,Retain,Churn
1,1,15682048,0,51,0,3,605,136188.78,1,1,1,67110.59,Churn,Churn
0,0,15746902,1,38,2,9,793,0.0,2,1,0,88225.02,Retain,Retain
1,1,15752081,0,56,0,10,468,0.0,3,0,1,62256.87,Churn,Churn
0,0,15781307,1,37,1,7,779,120092.52,2,1,0,135925.72,Retain,Retain
1,1,15775912,1,48,0,4,698,101238.24,2,0,1,177815.87,Churn,Churn
0,1,15745417,1,58,0,6,707,89685.92,1,0,1,126471.13,Retain,Churn
1,1,15671256,0,35,0,1,850,211774.31,1,1,0,188574.12,Churn,Churn
0,1,15653547,1,56,0,7,850,131317.48,1,1,1,119175.45,Retain,Churn
0,0,15595766,1,37,2,5,527,93722.73,2,1,1,139093.73,Retain,Retain
0,1,15742358,1,32,1,8,696,101160.99,1,1,1,115916.55,Retain,Churn
0,1,15763274,1,48,0,3,661,120320.54,1,0,0,96463.25,Retain,Churn
0,0,15786063,0,31,0,2,776,0.0,2,1,1,112349.51,Retain,Retain
0,0,15600258,1,43,0,2,701,0.0,2,1,1,165303.79,Retain,Retain
0,0,15573318,1,26,0,8,610,0.0,2,1,0,166031.08,Retain,Retain
1,1,15653849,0,48,1,3,572,152827.99,1,1,0,38411.79,Churn,Churn
0,1,15694272,1,30,0,1,673,64097.75,1,1,1,77783.35,Retain,Churn
0,1,15736112,0,57,2,2,519,119035.35,2,1,1,29871.79,Retain,Churn
0,1,15749851,0,26,2,4,702,135219.57,1,0,1,59747.63,Retain,Churn
0,1,15663478,1,32,0,6,729,93694.42,1,1,1,79919.13,Retain,Churn
0,1,15592300,1,35,2,10,543,59408.63,1,1,0,76773.53,Retain,Churn
0,1,15567832,0,40,0,7,550,114354.95,1,1,0,54018.93,Retain,Churn
1,1,15776780,1,59,0,1,608,0.0,1,1,0,70649.64,Churn,Churn
0,0,15592846,1,35,1,10,639,128173.9,2,1,0,59093.39,Retain,Retain
0,0,15739803,1,34,2,9,686,0.0,2,1,0,127569.8,Retain,Retain
1,1,15794142,0,62,1,5,564,114931.35,3,0,1,18260.98,Churn,Churn
1,1,15762729,0,28,1,1,745,111071.36,1,1,0,73275.96,Churn,Churn
0,0,15667896,1,37,0,8,833,151226.18,2,1,1,136129.49,Retain,Retain
0,0,15626578,1,26,0,9,622,0.0,2,1,1,153237.59,Retain,Retain
0,1,15776223,0,42,0,4,597,64740.12,1,1,1,106841.12,Retain,Churn
1,1,15705953,1,51,2,0,721,169312.13,1,1,0,109078.35,Churn,Churn
1,1,15802593,0,49,0,7,504,0.0,3,0,1,87822.14,Churn,Churn
0,1,15615457,0,44,2,2,842,112652.08,2,1,0,126644.98,Retain,Churn
0,0,15708916,1,38,0,0,587,0.0,2,1,0,47414.15,Retain,Retain
0,0,15720187,0,30,1,7,479,143964.36,2,1,0,41879.99,Retain,Retain
0,1,15595440,1,49,0,7,508,122451.46,2,1,1,75808.1,Retain,Churn
0,0,15600651,1,24,0,1,749,0.0,3,1,1,47911.03,Retain,Retain
0,0,15750141,0,36,1,3,721,65253.07,2,1,0,28737.78,Retain,Retain
1,1,15657284,1,47,1,6,674,106901.94,1,1,1,2079.2,Churn,Churn
0,1,15763063,0,25,2,10,685,128509.63,1,1,0,121562.33,Retain,Churn
0,0,15709324,1,34,0,7,417,0.0,2,1,0,55003.79,Retain,Retain
0,1,15711309,1,33,1,3,574,129834.67,1,1,0,193131.42,Retain,Churn
1,1,15775318,0,51,2,3,590,154962.99,3,0,1,191932.27,Churn,Churn
0,0,15705515,1,40,1,5,587,138241.9,2,1,0,159418.1,Retain,Retain
1,1,15634844,1,41,1,3,598,91536.93,1,1,0,191468.78,Churn,Churn
0,0,15717046,1,53,2,3,741,0.0,2,1,1,38913.68,Retain,Retain
0,1,15571816,0,70,2,5,850,0.0,1,1,1,705.18,Retain,Churn
0,1,15670080,0,29,1,7,584,105204.01,1,0,1,138490.03,Retain,Churn
0,1,15800440,1,61,2,1,650,152968.73,1,0,1,82970.69,Retain,Churn
0,1,15665678,1,36,2,8,607,158261.68,1,1,1,76744.72,Retain,Churn
1,1,15665956,0,46,0,1,509,0.0,1,1,0,71244.59,Churn,Churn
0,1,15788126,0,38,2,6,689,121021.05,1,1,1,12182.15,Retain,Churn
0,0,15811773,1,36,0,4,543,0.0,2,1,1,141210.5,Retain,Retain
1,1,15651674,0,54,2,2,438,0.0,1,0,0,191763.07,Churn,Churn
0,1,15689614,0,63,2,1,687,137715.66,1,1,1,37938.74,Retain,Churn
0,0,15795564,1,31,1,5,737,121192.22,2,1,1,74890.58,Retain,Retain
0,0,15706647,1,31,0,7,761,0.0,3,1,1,166698.18,Retain,Retain
0,1,15728505,1,44,0,1,601,100486.18,2,1,1,62678.53,Retain,Churn
1,1,15730076,1,45,0,1,651,0.0,1,1,0,67740.08,Churn,Churn
0,0,15622003,1,35,0,9,745,92566.53,2,1,0,161519.77,Retain,Retain
1,0,15607312,0,49,2,10,648,0.0,2,1,1,159835.78,Churn,Retain
0,1,15644753,1,40,2,3,848,110929.96,1,1,1,30876.84,Retain,Churn
0,0,15653620,0,27,0,8,546,0.0,2,1,1,14858.1,Retain,Retain
0,1,15761986,0,32,2,3,439,138901.61,1,1,0,75685.97,Retain,Churn
0,0,15633922,1,30,0,4,755,123217.66,2,0,1,144183.1,Retain,Retain
0,0,15734674,0,41,0,6,593,0.0,1,1,0,65170.66,Retain,Retain
0,0,15658032,1,39,0,2,701,0.0,2,1,1,82526.92,Retain,Retain
0,0,15692671,1,36,2,8,701,0.0,2,1,0,169161.46,Retain,Retain
1,0,15737741,0,33,2,2,607,108431.87,2,0,1,109291.39,Churn,Retain
0,0,15576352,0,57,2,3,586,0.0,2,0,1,6057.81,Retain,Retain
0,1,15753719,0,30,1,9,547,72392.41,1,1,0,77077.14,Retain,Churn
1,1,15803689,0,51,1,1,647,119741.77,2,0,0,54954.51,Churn,Churn
1,1,15718057,0,51,0,2,760,100946.71,1,0,0,179614.8,Churn,Churn
1,1,15722010,1,53,2,9,621,170491.84,1,1,0,35588.07,Churn,Churn
0,1,15680998,1,44,0,5,725,0.0,1,1,1,117356.14,Retain,Churn
0,0,15614782,1,36,0,1,526,0.0,1,1,0,160696.72,Retain,Retain
1,1,15591047,0,47,2,6,519,157296.02,2,0,0,147278.43,Churn,Churn
1,1,15788291,0,38,1,7,713,144606.22,1,1,1,56594.36,Churn,Churn
0,1,15604044,1,38,0,8,700,134811.3,1,1,0,1299.75,Retain,Churn
0,1,15679587,0,34,0,9,666,115897.12,1,1,1,25095.03,Retain,Churn
0,1,15775153,1,32,2,4,630,82034.0,1,0,0,146326.45,Retain,Churn
0,0,15603925,0,26,2,4,779,174318.13,2,0,1,38296.21,Retain,Retain
0,1,15680970,0,41,1,2,611,114206.84,1,1,0,164061.6,Retain,Churn
0,0,15697183,1,43,2,9,685,0.0,2,1,0,107811.28,Retain,Retain
0,1,15567446,1,39,1,9,646,111574.41,1,1,1,30838.51,Retain,Churn
1,1,15637476,0,57,1,5,683,162448.69,1,0,0,9221.78,Churn,Churn
0,1,15714939,0,34,1,4,484,148249.54,1,0,1,33738.27,Retain,Churn
1,1,15683503,0,43,0,8,601,0.0,3,0,1,110916.15,Churn,Churn
0,0,15645569,0,26,2,7,762,123709.46,2,1,1,169654.57,Retain,Retain
0,1,15782569,0,72,0,9,687,0.0,1,0,1,69829.4,Retain,Churn
1,0,15592387,1,30,0,5,566,0.0,1,1,0,54926.51,Churn,Retain
0,1,15609286,1,37,0,10,702,150525.8,1,1,1,94728.49,Retain,Churn
0,0,15814035,1,29,0,9,601,0.0,1,1,1,80393.27,Retain,Retain
0,0,15661249,1,53,0,4,699,0.0,2,0,1,111307.98,Retain,Retain
0,0,15629117,1,28,0,10,584,0.0,2,1,0,19834.32,Retain,Retain
0,0,15607170,1,35,0,5,699,0.0,2,1,1,78397.24,Retain,Retain
0,1,15586585,0,51,1,2,698,111018.98,1,1,0,86410.28,Retain,Churn
0,1,15686611,1,30,0,10,495,129755.99,1,0,0,172749.65,Retain,Churn
0,0,15603203,0,27,0,6,650,0.0,2,1,0,1002.39,Retain,Retain
0,1,15619857,0,64,0,2,605,129555.7,1,1,1,13601.79,Retain,Churn
0,1,15805062,1,38,2,1,667,87202.38,1,1,1,77866.91,Retain,Churn
0,1,15660271,1,26,1,8,688,146133.39,1,1,1,175296.76,Retain,Churn
1,0,15745295,0,31,2,0,727,0.0,1,1,0,121751.04,Churn,Retain
0,1,15719352,1,39,2,6,754,170184.99,2,1,0,89593.26,Retain,Churn
1,1,15766575,0,62,1,8,612,140745.33,1,1,0,193437.89,Churn,Churn
0,1,15594594,1,42,2,7,546,139070.51,1,1,1,86945.0,Retain,Churn
0,0,15646161,0,37,2,8,673,0.0,2,1,1,183318.79,Retain,Retain
0,1,15682585,1,35,0,9,593,114193.24,1,1,0,71154.1,Retain,Churn
0,1,15603134,0,40,2,10,656,167878.5,1,0,1,151887.16,Retain,Churn
0,1,15636444,0,53,1,5,535,141616.55,2,1,1,75888.65,Retain,Churn
0,0,15773456,1,36,1,3,678,145747.67,2,0,1,89566.74,Retain,Retain
0,1,15745307,0,48,2,2,477,129120.64,1,0,1,26475.79,Retain,Churn
0,1,15604119,1,35,2,7,850,110349.82,1,0,0,126355.8,Retain,Churn
0,1,15626900,1,29,0,1,427,141325.56,1,1,1,93839.3,Retain,Churn
0,1,15605447,1,49,0,2,752,78653.84,1,1,0,7698.6,Retain,Churn
0,0,15589030,1,47,0,1,649,0.0,2,1,1,145593.85,Retain,Retain
0,1,15692463,0,28,2,3,799,142253.65,1,1,0,45042.56,Retain,Churn
1,1,15712403,0,61,0,1,589,0.0,1,1,0,61108.56,Churn,Churn
1,1,15811762,0,54,1,6,583,115988.86,1,1,0,57553.98,Churn,Churn
0,1,15718673,0,33,2,10,839,75592.43,1,1,0,62674.42,Retain,Churn
0,1,15724282,1,44,1,3,540,164113.04,2,1,1,12120.79,Retain,Churn
1,0,15738181,1,31,0,6,850,67996.23,2,0,0,50129.87,Churn,Retain
0,0,15633648,0,51,2,5,696,0.0,2,1,0,55022.43,Retain,Retain
0,0,15603323,0,33,2,1,660,0.0,2,0,0,117834.91,Retain,Retain
0,1,15583725,1,48,0,1,682,138778.15,1,0,1,168840.23,Retain,Churn
0,1,15588350,0,43,0,10,744,147832.15,1,0,1,24234.11,Retain,Churn
0,1,15798398,0,36,0,4,785,135438.4,1,0,0,190627.01,Retain,Churn
1,1,15784844,1,48,2,5,752,116060.08,1,1,0,156618.38,Churn,Churn
0,1,15580684,0,29,0,5,706,112564.62,1,1,0,42334.38,Retain,Churn
0,1,15809663,0,27,0,1,583,125406.58,1,1,1,110784.42,Retain,Churn
1,1,15640078,0,39,1,5,660,135134.99,1,1,0,173683.0,Churn,Churn
1,1,15698786,0,39,0,9,819,133102.92,1,1,0,27046.46,Churn,Churn
1,1,15569807,0,34,0,8,673,42157.08,1,1,0,20598.59,Churn,Churn
0,0,15730830,0,30,0,3,752,0.0,2,1,1,104991.28,Retain,Retain
0,1,15805112,1,38,0,7,578,82259.29,1,1,0,8996.97,Retain,Churn
0,0,15633064,0,36,0,4,438,0.0,2,1,0,64420.5,Retain,Retain
0,0,15703119,1,38,0,6,652,0.0,2,1,1,145700.22,Retain,Retain
0,0,15730447,0,49,0,4,629,0.0,2,1,1,196335.48,Retain,Retain
0,1,15813850,1,52,0,7,720,0.0,1,1,1,14781.12,Retain,Churn
0,1,15711889,1,42,0,3,668,150461.07,1,1,0,108139.23,Retain,Churn
1,1,15664610,1,48,1,4,459,133994.52,1,1,1,19287.06,Churn,Churn
0,0,15751710,1,31,2,8,729,164870.81,2,1,1,9567.39,Retain,Retain
0,1,15692926,1,25,1,8,498,121702.73,1,1,1,132210.49,Retain,Churn
0,1,15813741,1,25,2,6,549,193858.2,1,0,1,21600.11,Retain,Churn
0,1,15698474,0,54,1,1,601,131039.97,2,1,1,199661.5,Retain,Churn
0,1,15568595,1,64,0,9,544,113829.45,1,1,1,124341.49,Retain,Churn
0,0,15603065,0,30,0,6,751,0.0,2,1,0,15766.1,Retain,Retain
0,1,15592937,0,41,1,3,632,81877.38,1,1,1,33642.21,Retain,Churn
0,1,15699637,1,57,2,8,694,116326.07,1,1,1,117704.65,Retain,Churn
0,0,15667215,1,31,0,2,678,0.0,2,1,1,58803.28,Retain,Retain
0,0,15788659,1,46,0,4,695,0.0,2,1,1,137537.22,Retain,Retain
0,0,15763218,0,41,0,1,661,0.0,2,0,1,131300.68,Retain,Retain
0,0,15645772,1,33,0,9,661,0.0,2,1,1,84174.81,Retain,Retain
